zip,county,pop
85363,4013,3.80E+06
85234,4013,3.80E+06
85203,4013,3.80E+06
85042,4013,3.80E+06
85395,4013,3.80E+06
85374,4013,3.80E+06
85098,4013,3.80E+06
85043,4013,3.80E+06
85286,4013,3.80E+06
85018,4013,3.80E+06
85204,4013,3.80E+06
85338,4013,3.80E+06
85050,4013,3.80E+06
85027,4013,3.80E+06
85080,4013,3.80E+06
85249,4013,3.80E+06
85390,4013,3.80E+06
85025,4013,3.80E+06
85335,4013,3.80E+06
85287,4013,3.80E+06
85071,4013,3.80E+06
85045,4013,3.80E+06
85295,4013,3.80E+06
85304,4013,3.80E+06
85381,4013,3.80E+06
85210,4013,3.80E+06
85248,4013,3.80E+06
85261,4013,3.80E+06
85277,4013,3.80E+06
85006,4013,3.80E+06
85380,4013,3.80E+06
85252,4013,3.80E+06
85020,4013,3.80E+06
85226,4013,3.80E+06
85013,4013,3.80E+06
85339,4013,3.80E+06
85281,4013,3.80E+06
85308,4013,3.80E+06
85396,4013,3.80E+06
85340,4013,3.80E+06
85017,4013,3.80E+06
85233,4013,3.80E+06
85085,4013,3.80E+06
85269,4013,3.80E+06
85351,4013,3.80E+06
85337,4013,3.80E+06
85329,4013,3.80E+06
85026,4013,3.80E+06
85068,4013,3.80E+06
85066,4013,3.80E+06
85041,4013,3.80E+06
85250,4013,3.80E+06
85282,4013,3.80E+06
85318,4013,3.80E+06
85267,4013,3.80E+06
85010,4013,3.80E+06
85382,4013,3.80E+06
85388,4013,3.80E+06
85379,4013,3.80E+06
85274,4013,3.80E+06
85322,4013,3.80E+06
85214,4013,3.80E+06
85070,4013,3.80E+06
85259,4013,3.80E+06
85327,4013,3.80E+06
85083,4013,3.80E+06
85323,4013,3.80E+06
85268,4013,3.80E+06
85053,4013,3.80E+06
85271,4013,3.80E+06
85215,4013,3.80E+06
85297,4013,3.80E+06
85263,4013,3.80E+06
85015,4013,3.80E+06
85213,4013,3.80E+06
85266,4013,3.80E+06
85254,4013,3.80E+06
85030,4013,3.80E+06
85299,4013,3.80E+06
85307,4013,3.80E+06
85296,4013,3.80E+06
85376,4013,3.80E+06
85255,4013,3.80E+06
85275,4013,3.80E+06
85064,4013,3.80E+06
85208,4013,3.80E+06
85310,4013,3.80E+06
85303,4013,3.80E+06
85283,4013,3.80E+06
85331,4013,3.80E+06
85033,4013,3.80E+06
85378,4013,3.80E+06
85021,4013,3.80E+06
85002,4013,3.80E+06
85383,4013,3.80E+06
85051,4013,3.80E+06
85009,4013,3.80E+06
85127,4013,3.80E+06
86429,4015,201216
86433,4015,201216
86432,4015,201216
86411,4015,201216
86401,4015,201216
86434,4015,201216
86442,4015,201216
86404,4015,201216
86445,4015,201216
86403,4015,201216
86021,4015,201216
86438,4015,201216
86413,4015,201216
86437,4015,201216
86406,4015,201216
85360,4015,201216
86427,4015,201216
86436,4015,201216
86426,4015,201216
86443,4015,201216
86412,4015,201216
86402,4015,201216
86440,4015,201216
86441,4015,201216
86444,4015,201216
86405,4015,201216
86430,4015,201216
86439,4015,201216
86409,4015,201216
86431,4015,201216
86043,4017,107415
85901,4017,107415
85939,4017,107415
86042,4017,107415
85941,4017,107415
86028,4017,107415
86029,4017,107415
86033,4017,107415
86520,4017,107415
86039,4017,107415
85923,4017,107415
86047,4017,107415
86034,4017,107415
85937,4017,107415
85935,4017,107415
86032,4017,107415
85934,4017,107415
85926,4017,107415
86031,4017,107415
85929,4017,107415
85928,4017,107415
86510,4017,107415
85911,4017,107415
86025,4017,107415
86054,4017,107415
86030,4017,107415
85933,4017,107415
85942,4017,107415
85742,4019,981048
85728,4019,981048
85709,4019,981048
85341,4019,981048
85730,4019,981048
85741,4019,981048
85633,4019,981048
85641,4019,981048
85717,4019,981048
85744,4019,981048
85752,4019,981048
85614,4019,981048
85645,4019,981048
85736,4019,981048
85715,4019,981048
85747,4019,981048
85733,4019,981048
85737,4019,981048
85726,4019,981048
85724,4019,981048
85712,4019,981048
85725,4019,981048
85711,4019,981048
85738,4019,981048
85708,4019,981048
85716,4019,981048
85619,4019,981048
85739,4019,981048
85653,4019,981048
85735,4019,981048
85602,4019,981048
85757,4019,981048
85740,4019,981048
85731,4019,981048
85750,4019,981048
85707,4019,981048
85706,4019,981048
85751,4019,981048
85749,4019,981048
85714,4019,981048
85745,4019,981048
85723,4019,981048
85702,4019,981048
85639,4019,981048
85705,4019,981048
85629,4019,981048
85732,4019,981048
85703,4019,981048
85321,4019,981048
85734,4019,981048
85743,4019,981048
85704,4019,981048
85654,4019,981048
85713,4019,981048
85710,4019,981048
85701,4019,981048
85746,4019,981048
85756,4019,981048
85634,4019,981048
85722,4019,981048
85775,4019,981048
85601,4019,981048
85719,4019,981048
85721,4019,981048
85622,4019,981048
85754,4019,981048
85755,4019,981048
85718,4019,981048
85748,4019,981048
85658,4019,981048
85652,4019,981048
85193,4021,368374
85119,4021,368374
85539,4021,368374
85139,4021,368374
85248,4021,368374
85631,4021,368374
85138,4021,368374
85618,4021,368374
85120,4021,368374
85623,4021,368374
85173,4021,368374
85131,4021,368374
85194,4021,368374
85141,4021,368374
85140,4021,368374
85128,4021,368374
85739,4021,368374
85145,4021,368374
85192,4021,368374
85132,4021,368374
85142,4021,368374
85143,4021,368374
85653,4021,368374
85191,4021,368374
85118,4021,368374
85658,4021,368374
85137,4021,368374
85172,4021,368374
85122,4021,368374
85646,4023,47057
85611,4023,47057
85648,4023,47057
85637,4023,47057
85621,4023,47057
85640,4023,47057
85645,4023,47057
85624,4023,47057
86342,4025,211280
86321,4025,211280
85362,4025,211280
86313,4025,211280
86331,4025,211280
86315,4025,211280
86327,4025,211280
86046,4025,211280
86302,4025,211280
86336,4025,211280
86324,4025,211280
86322,4025,211280
86304,4025,211280
86305,4025,211280
86333,4025,211280
86340,4025,211280
86329,4025,211280
86301,4025,211280
86338,4025,211280
85390,4025,211280
86351,4025,211280
86343,4025,211280
86320,4025,211280
85324,4025,211280
86337,4025,211280
86303,4025,211280
86325,4025,211280
86326,4025,211280
86312,4025,211280
86332,4025,211280
86314,4025,211280
86335,4025,211280
85332,4025,211280
86323,4025,211280
86334,4025,211280
85352,4027,196420
85367,4027,196420
85350,4027,196420
85364,4027,196420
85347,4027,196420
85333,4027,196420
85356,4027,196420
85336,4027,196420
85365,4027,196420
85349,4027,196420
85366,4027,196420
72042,5001,19029
72073,5001,19029
72026,5001,19029
72140,5001,19029
72160,5001,19029
72055,5001,19029
72003,5001,19029
72048,5001,19029
72134,5001,19029
72166,5001,19029
72038,5001,19029
71663,5003,21811
71658,5003,21811
71661,5003,21811
71676,5003,21811
71642,5003,21811
71646,5003,21811
71638,5003,21811
71635,5003,21811
72653,5005,41387
72531,5005,41387
72659,5005,41387
72537,5005,41387
72658,5005,41387
72544,5005,41387
72651,5005,41387
72519,5005,41387
72617,5005,41387
72654,5005,41387
72642,5005,41387
72635,5005,41387
72623,5005,41387
72626,5005,41387
72756,5007,222028
72747,5007,222028
72768,5007,222028
72716,5007,222028
72739,5007,222028
72711,5007,222028
72764,5007,222028
72745,5007,222028
72736,5007,222028
72722,5007,222028
72718,5007,222028
72733,5007,222028
72704,5007,222028
72758,5007,222028
72757,5007,222028
72738,5007,222028
72712,5007,222028
72719,5007,222028
72732,5007,222028
72762,5007,222028
72761,5007,222028
72751,5007,222028
72734,5007,222028
72715,5007,222028
72714,5007,222028
72601,5009,37032
72662,5009,37032
72602,5009,37032
72615,5009,37032
72633,5009,37032
72611,5009,37032
72644,5009,37032
71671,5011,11510
71631,5011,11510
71651,5011,11510
71647,5011,11510
71744,5013,5373
71766,5013,5373
71745,5013,5373
71742,5013,5373
72616,5015,27321
72638,5015,27321
72631,5015,27321
72662,5015,27321
72660,5015,27321
72632,5015,27321
72613,5015,27321
72740,5015,27321
72611,5015,27321
71638,5017,11759
71663,5017,11759
71661,5017,11759
71640,5017,11759
71653,5017,11759
71772,5019,23050
71763,5019,23050
71743,5019,23050
71921,5019,23050
71923,5019,23050
71998,5019,23050
71721,5019,23050
71999,5019,23050
71728,5019,23050
71962,5019,23050
72470,5021,15981
72436,5021,15981
72430,5021,15981
72454,5021,15981
72413,5021,15981
72464,5021,15981
72453,5021,15981
72435,5021,15981
72424,5021,15981
72456,5021,15981
72461,5021,15981
72441,5021,15981
72422,5021,15981
72581,5023,25849
72088,5023,25849
72545,5023,25849
72121,5023,25849
72543,5023,25849
72131,5023,25849
72534,5023,25849
72530,5023,25849
72153,5023,25849
72179,5023,25849
72137,5023,25849
72546,5023,25849
72550,5023,25849
72044,5023,25849
72067,5023,25849
72130,5023,25849
72523,5023,25849
72057,5025,8685
71667,5025,8685
71660,5025,8685
71603,5025,8685
71652,5025,8685
71665,5025,8685
71671,5025,8685
71861,5027,24644
71753,5027,24644
71740,5027,24644
71860,5027,24644
71754,5027,24644
71764,5027,24644
71770,5027,24644
71752,5027,24644
72080,5029,21203
72157,5029,21203
72031,5029,21203
72030,5029,21203
72001,5029,21203
72107,5029,21203
72823,5029,21203
72110,5029,21203
72127,5029,21203
72125,5029,21203
72156,5029,21203
72025,5029,21203
72063,5029,21203
72027,5029,21203
72402,5031,96709
72411,5031,96709
72450,5031,96709
72476,5031,96709
72437,5031,96709
72467,5031,96709
72401,5031,96709
72416,5031,96709
72417,5031,96709
72447,5031,96709
72427,5031,96709
72414,5031,96709
72419,5031,96709
72404,5031,96709
72421,5031,96709
72403,5031,96709
72959,5033,61670
72948,5033,61670
72957,5033,61670
72946,5033,61670
72947,5033,61670
72956,5033,61670
72955,5033,61670
72921,5033,61670
72934,5033,61670
72932,5033,61670
72935,5033,61670
72952,5033,61670
72327,5035,50618
72348,5035,50618
72339,5035,50618
72386,5035,50618
72364,5035,50618
72376,5035,50618
72301,5035,50618
72384,5035,50618
72325,5035,50618
72332,5035,50618
72331,5035,50618
72101,5037,17891
72331,5037,17891
72387,5037,17891
72326,5037,17891
72373,5037,17891
72347,5037,17891
72346,5037,17891
72396,5037,17891
72324,5037,17891
71748,5039,8122
71652,5039,8122
71725,5039,8122
71742,5039,8122
72084,5039,8122
71763,5039,8122
72379,5041,12922
71639,5041,12922
71643,5041,12922
71674,5041,12922
71662,5041,12922
71638,5041,12922
71630,5041,12922
71654,5041,12922
71670,5041,12922
71642,5043,18615
71670,5043,18615
71675,5043,18615
71646,5043,18615
71677,5043,18615
71638,5043,18615
71655,5043,18615
71653,5043,18615
71658,5043,18615
72033,5045,113730
72032,5045,113730
72058,5045,113730
72034,5045,113730
72106,5045,113730
72061,5045,113730
72173,5045,113730
72076,5045,113730
72131,5045,113730
72023,5045,113730
72035,5045,113730
72047,5045,113730
72039,5045,113730
72111,5045,113730
72120,5045,113730
72181,5045,113730
72820,5047,18110
72959,5047,18110
72821,5047,18110
72947,5047,18110
72930,5047,18110
72928,5047,18110
72933,5047,18110
72951,5047,18110
72946,5047,18110
72855,5047,18110
72949,5047,18110
72941,5047,18110
72583,5049,12301
72576,5049,12301
72531,5049,12301
72554,5049,12301
72515,5049,12301
72528,5049,12301
72538,5049,12301
72578,5049,12301
72512,5049,12301
72520,5049,12301
72539,5049,12301
72513,5049,12301
72529,5049,12301
71956,5051,96249
71964,5051,96249
71968,5051,96249
72104,5051,96249
71901,5051,96249
71903,5051,96249
71902,5051,96249
71933,5051,96249
71914,5051,96249
71909,5051,96249
71949,5051,96249
72087,5051,96249
71913,5051,96249
72167,5053,17852
72057,5053,17852
72132,5053,17852
72150,5053,17852
72129,5053,17852
72128,5053,17852
72084,5053,17852
71602,5053,17852
71603,5053,17852
72065,5053,17852
72015,5053,17852
72461,5055,42224
72401,5055,42224
72416,5055,42224
72443,5055,42224
72436,5055,42224
72474,5055,42224
72453,5055,42224
72425,5055,42224
72412,5055,42224
72450,5055,42224
71847,5057,22548
71801,5057,22548
71857,5057,22548
71852,5057,22548
71835,5057,22548
71822,5057,22548
71862,5057,22548
71855,5057,22548
71825,5057,22548
71859,5057,22548
71831,5057,22548
71838,5057,22548
71933,5059,33011
72084,5059,33011
71941,5059,33011
72167,5059,33011
71901,5059,33011
71964,5059,33011
71929,5059,33011
72128,5059,33011
71921,5059,33011
71942,5059,33011
71923,5059,33011
72104,5059,33011
71913,5059,33011
71833,5061,13790
71851,5061,13790
71859,5061,13790
71852,5061,13790
71959,5061,13790
71971,5061,13790
72523,5063,36572
72521,5063,36572
72020,5063,36572
72501,5063,36572
72527,5063,36572
72526,5063,36572
72524,5063,36572
72562,5063,36572
72534,5063,36572
72112,5063,36572
72572,5063,36572
72571,5063,36572
72550,5063,36572
72564,5063,36572
72579,5063,36572
72575,5063,36572
72081,5063,36572
72553,5063,36572
72165,5063,36572
72568,5063,36572
72522,5063,36572
72517,5065,13614
72512,5065,13614
72561,5065,13614
72585,5065,13614
72528,5065,13614
72587,5065,13614
72556,5065,13614
72584,5065,13614
72519,5065,13614
72536,5065,13614
72565,5065,13614
72566,5065,13614
72573,5065,13614
72540,5065,13614
72169,5067,17885
72471,5067,17885
72473,5067,17885
72014,5067,17885
72043,5067,17885
72075,5067,17885
72431,5067,17885
72347,5067,17885
72112,5067,17885
72020,5067,17885
72101,5067,17885
72005,5067,17885
72182,5069,76836
72175,5069,76836
72160,5069,76836
72150,5069,76836
72152,5069,76836
71644,5069,76836
71665,5069,76836
72046,5069,76836
72073,5069,76836
71659,5069,76836
71601,5069,76836
71602,5069,76836
72132,5069,76836
72072,5069,76836
72168,5069,76836
72133,5069,76836
72004,5069,76836
72079,5069,76836
71603,5069,76836
72852,5071,25554
72832,5071,25554
72949,5071,25554
72839,5071,25554
72840,5071,25554
72830,5071,25554
72845,5071,25554
72837,5071,25554
72847,5071,25554
72854,5071,25554
72846,5071,25554
71827,5073,7618
71826,5073,7618
71770,5073,7618
71860,5073,7618
71861,5073,7618
71845,5073,7618
72410,5075,17314
72445,5075,17314
72415,5075,17314
72476,5075,17314
72466,5075,17314
72572,5075,17314
72457,5075,17314
72469,5075,17314
72458,5075,17314
72433,5075,17314
72459,5075,17314
72440,5075,17314
72465,5075,17314
72434,5075,17314
72416,5075,17314
72348,5077,10430
72320,5077,10430
72352,5077,10430
72360,5077,10430
72368,5077,10430
72366,5077,10430
72355,5077,10430
72372,5077,10430
72335,5077,10430
72341,5077,10430
72311,5077,10430
71667,5079,14167
71643,5079,14167
71678,5079,14167
71675,5079,14167
71655,5079,14167
71644,5079,14167
71603,5079,14167
71866,5081,13068
71822,5081,13068
71853,5081,13068
71865,5081,13068
71836,5081,13068
71820,5081,13068
72855,5083,22352
72863,5083,22352
72933,5083,22352
72949,5083,22352
72826,5083,22352
72951,5083,22352
72851,5083,22352
72865,5083,22352
72835,5083,22352
72943,5083,22352
72834,5083,22352
72927,5083,22352
72037,5085,68274
72142,5085,68274
72023,5085,68274
72046,5085,68274
72007,5085,68274
72072,5085,68274
72024,5085,68274
72160,5085,68274
72176,5085,68274
72083,5085,68274
72086,5085,68274
72076,5085,68274
72632,5087,15674
72742,5087,15674
72773,5087,15674
72776,5087,15674
72756,5087,15674
72721,5087,15674
72752,5087,15674
72738,5087,15674
72727,5087,15674
72740,5087,15674
72760,5087,15674
72959,5087,15674
72658,5089,16712
72668,5089,16712
72634,5089,16712
72682,5089,16712
72633,5089,16712
72661,5089,16712
72653,5089,16712
72601,5089,16712
72644,5089,16712
72675,5089,16712
72619,5089,16712
72677,5089,16712
72672,5089,16712
72687,5089,16712
71837,5091,43449
71854,5091,43449
71839,5091,43449
71834,5091,43449
71840,5091,43449
72395,5093,46388
72426,5093,46388
72350,5093,46388
72338,5093,46388
72329,5093,46388
72351,5093,46388
72428,5093,46388
72438,5093,46388
72419,5093,46388
72391,5093,46388
72358,5093,46388
72442,5093,46388
72386,5093,46388
72315,5093,46388
72310,5093,46388
72354,5093,46388
72370,5093,46388
72321,5093,46388
72330,5093,46388
72313,5093,46388
72366,5095,8145
72021,5095,8145
72108,5095,8145
72029,5095,8145
72134,5095,8145
72069,5095,8145
71960,5097,9453
71943,5097,9453
71969,5097,9453
71965,5097,9453
71935,5097,9453
71957,5097,9453
71961,5097,9453
71970,5097,9453
71858,5099,9003
71857,5099,9003
71864,5099,9003
71722,5099,9003
71828,5099,9003
71835,5099,9003
72648,5101,8286
72641,5101,8286
72685,5101,8286
72628,5101,8286
72640,5101,8286
72601,5101,8286
72683,5101,8286
72666,5101,8286
72742,5101,8286
72616,5101,8286
72655,5101,8286
72670,5101,8286
72638,5101,8286
72624,5101,8286
71751,5103,25894
71763,5103,25894
71764,5103,25894
71720,5103,25894
71762,5103,25894
71726,5103,25894
71701,5103,25894
72025,5105,10413
72125,5105,10413
72001,5105,10413
72070,5105,10413
72016,5105,10413
72126,5105,10413
72135,5105,10413
72312,5107,21646
72342,5107,21646
72355,5107,21646
72369,5107,21646
72353,5107,21646
72366,5107,21646
72390,5107,21646
72328,5107,21646
72383,5107,21646
72374,5107,21646
72367,5107,21646
72333,5107,21646
72389,5107,21646
71959,5109,11261
71940,5109,11261
71950,5109,11261
71958,5109,11261
71952,5109,11261
71922,5109,11261
71943,5109,11261
71852,5109,11261
72421,5111,24506
72432,5111,24506
72354,5111,24506
72386,5111,24506
72377,5111,24506
72479,5111,24506
72472,5111,24506
72475,5111,24506
72429,5111,24506
72324,5111,24506
72365,5111,24506
71973,5113,20535
71841,5113,20535
71953,5113,20535
71972,5113,20535
71932,5113,20535
71937,5113,20535
71945,5113,20535
